./nuxt.config.js	2024-02-20 10:06:52	3370
./middleware/README.md	2020-07-01 13:06:28	383
./jsconfig.json	2020-07-01 13:06:28	209
./docker-compose.yaml	2020-07-02 11:37:01	262
./.views	2020-10-26 18:06:39	2820
./mixins/ui/provider.js	2021-10-15 17:40:39	1588
./mixins/ui/scrollbar.js	2020-10-26 18:06:39	443
./mixins/ui/colors.js	2020-09-15 15:10:35	797
./mixins/index.js	2021-01-27 11:10:34	190
./mixins/common/profile.js	2021-07-07 15:44:20	1172
./mixins/common/dialog.js	2021-03-31 19:18:07	294
./mixins/common/downloader.js	2021-01-27 11:10:34	246
./SETUP.md	2020-07-02 11:06:56	9266
./plugins/validators.js	2023-04-06 10:30:57	2499
./plugins/axios.js	2024-02-20 10:06:52	3867
./plugins/service.js	2024-02-20 10:06:52	1910
./plugins/globalMixins.js	2021-05-04 10:24:07	223
./plugins/README.md	2020-07-01 13:06:28	314
./plugins/components.js	2021-11-22 21:52:07	1431
./plugins/yaml_schema.js	2023-07-26 22:05:30	2656
./plugins/utils.js	2023-08-07 13:45:24	1672
./plugins/guard.js	2021-07-15 11:37:10	1201
./plugins/i18n.js	2021-04-13 18:15:42	275
./Dockerfile	2021-09-17 13:15:37	850
./values/values-stg.yaml	2020-09-25 11:19:21	180
./values/values-dev.yaml	2020-07-14 21:48:15	180
./values/values-local.yaml	2020-07-14 21:48:15	140
./PORTING.md	2020-10-26 18:06:39	3507
./.editorconfig	2020-07-01 13:06:28	207
./README.md	2020-07-01 13:06:28	342
./components/cluster/ClusterField.vue	2022-03-17 11:21:24	29539
./components/cluster/ClusterStatus.vue	2020-11-13 13:43:35	512
./components/cluster/ClusterHealth.vue	2021-04-05 15:31:30	589
./components/form/PairField.vue	2021-06-10 17:08:52	2654
./components/form/InputGroup.vue	2021-01-28 10:31:40	506
./components/README.md	2020-07-01 13:06:28	205
./components/dialog/Toaster.vue	2021-06-11 17:54:07	884
./components/dialog/Drawer.vue	2024-02-20 10:06:52	2638
./components/dialog/Alert.vue	2021-06-11 17:54:07	1219
./components/dialog/Confirm.vue	2022-08-08 20:18:37	1894
./components/Logo.vue	2020-07-01 13:06:28	853
./components/monitoring/CChartLineCpuUsage.vue	2021-01-28 10:31:40	1828
./components/monitoring/CChartPieDeployments.vue	2021-05-03 09:21:48	925
./components/monitoring/CChartLineNetwork.vue	2021-01-28 10:31:40	1446
./components/monitoring/CChartLineIngress.vue	2021-01-28 10:31:40	1243
./components/monitoring/CChartPieStatefulSets.vue	2021-04-23 09:24:58	925
./components/monitoring/CChartPieReplicaSets.vue	2021-04-23 09:24:58	923
./components/monitoring/CChartPiePodStatus.vue	2021-04-23 09:24:58	1957
./components/monitoring/CChartLineFilesystem.vue	2021-01-28 10:31:40	1621
./components/monitoring/CChartLineVolume.vue	2021-01-28 10:31:40	1781
./components/monitoring/CChartLineMemoryUsage.vue	2021-01-28 10:31:40	1409
./components/editor/MonacoEditor.vue	2023-07-05 13:54:28	2706
./components/editor/JsonYamlEditor.vue	2024-02-20 10:06:52	3814
./yarn.lock	2023-07-05 13:54:28	437524
./.dockerignore	2020-07-02 03:05:02	45
./.gitignore	2021-09-17 13:15:37	1300
./layouts/coreui/TheHeaderDropdownNotif.vue	2021-01-28 10:31:40	2304
./layouts/coreui/TheFooter.vue	2022-08-01 10:39:31	463
./layouts/coreui/TheHeaderDropdownAccnt.vue	2021-07-12 16:48:44	3193
./layouts/coreui/_nav.js	2021-01-28 10:31:40	4770
./layouts/coreui/TheAside.vue	2021-07-01 16:55:49	14278
./layouts/coreui/TheHeader.vue	2024-02-20 10:06:52	13066
./layouts/coreui/TheHeaderDropdownTasks.vue	2021-01-28 10:31:40	2110
./layouts/coreui/TheHeaderDropdownMssgs.vue	2020-11-04 11:13:46	4033
./layouts/coreui/TheSidebar.vue	2024-01-24 16:37:55	8585
./layouts/README.md	2020-07-01 13:06:28	261
./layouts/error.vue	2022-08-01 10:39:31	2860
./layouts/default.vue	2023-08-23 14:50:24	2626
./package.json	2023-10-17 14:32:30	1932
./.views2pages.sh	2020-10-26 18:06:39	8161
./static/favicon.ico	2021-10-15 13:53:19	15086
./static/locale/en.js	2023-04-06 10:30:57	4717
./static/50x.html	2022-11-03 09:52:32	537
./static/30x.html	2023-07-05 13:46:22	331
./static/config.js	2024-02-18 23:54:26	100
./static/README.md	2020-07-01 13:06:28	435
./static/img/icon_db.svg	2020-08-12 13:57:43	1218
./static/img/icon_vpc.png	2022-11-17 12:51:45	2037
./static/img/ZCP-Ref-Template-4.png	2022-11-17 12:51:45	955679
./static/img/icon_kubernetes.svg	2021-06-29 10:32:24	9451
./static/img/ZCP-Ref-Template-5.png	2022-11-17 12:51:45	932195
./static/img/icon_avaliability.png	2022-11-17 12:51:45	1495
./static/img/brand/img_aws.jpg	2022-11-17 12:51:45	90854
./static/img/brand/img_gcp.jpg	2022-11-17 12:51:45	443740
./static/img/brand/img_logo_azure_grey.png	2022-11-17 12:51:45	2080
./static/img/brand/img_logo_azure.png	2020-07-21 12:46:21	2078
./static/img/brand/img_google_big_grey.png	2022-11-17 12:51:45	3404
./static/img/brand/img_azure_cloud.png	2020-07-21 12:46:21	2768
./static/img/brand/coreui-base-white.svg	2020-07-01 13:55:20	2684
./static/img/brand/img_logo_git.png	2020-08-12 13:57:43	5718
./static/img/brand/img_logo_aws.png	2020-07-21 12:46:21	5393
./static/img/brand/img_logo_ibm.png	2020-08-12 13:57:43	6980
./static/img/brand/img_logo_gcs.png	2020-07-21 12:46:21	1071
./static/img/brand/img_logo_cloud.png	2020-08-12 13:57:43	4561
./static/img/brand/coreui-vue-pro-logo.svg	2020-07-01 13:55:20	7759
./static/img/brand/img_amazon_eks.png	2020-07-21 12:46:21	2709
./static/img/brand/img_network.png	2020-08-12 13:57:43	4515
./static/img/brand/coreui-pro-base-white.svg	2020-07-01 13:55:20	4514
./static/img/brand/coreui-signet.svg	2020-07-01 13:55:20	1140
./static/img/brand/img_copy.png	2022-08-09 16:03:16	2036
./static/img/brand/logo.png	2020-07-01 13:55:20	2881
./static/img/brand/img_logo_openshift.png	2020-09-01 18:26:09	51157
./static/img/brand/sygnet.png	2020-07-01 13:55:20	1893
./static/img/brand/img_storege.png	2020-08-12 13:57:43	3718
./static/img/brand/img_azure.jpg	2022-11-17 12:51:45	30910
./static/img/brand/coreui-base.svg	2020-07-01 13:55:20	2683
./static/img/brand/coreui-signet-white.svg	2020-07-01 13:55:20	1143
./static/img/brand/img_google_kubernetes.png	2020-07-21 12:46:21	3299
./static/img/brand/img_storege_2.png	2023-07-05 13:54:28	3142
./static/img/brand/img_google_big.png	2020-07-21 12:46:21	4658
./static/img/brand/logo_b.png	2020-07-21 12:46:21	2719
./static/img/ZCP-Ref-Template-6.png	2022-11-17 12:51:45	900562
./static/img/ZCP-Ref-Template-2.png	2022-11-17 12:51:45	908082
./static/img/icon_deploy.svg	2020-09-01 18:26:09	717
./static/img/ZCP-Ref-Template-3.png	2022-11-17 12:51:45	878363
./static/img/ZCP-Ref-Template-1.png	2022-11-17 12:51:45	310849
./static/img/icon_application.svg	2020-09-01 18:26:09	2078
./static/img/icon_app.svg	2020-08-12 13:57:43	1046
./static/img/icon_aws.png	2022-11-17 12:51:45	2622
./static/img/icon_members.svg	2020-09-01 18:26:09	2941
./static/img/icon_public_subnet.png	2022-11-17 12:51:45	1442
./static/img/icon_private_subnet.png	2022-11-17 12:51:45	1375
./static/img/avatars/img_user.png	2020-07-01 13:55:20	2121
./static/img/icon_app_danger.svg	2020-08-12 13:57:43	2328
./static/img/ZCP-Template-1.png	2022-11-17 12:51:45	150438
./static/img/ZCP-Template-2.png	2022-11-17 12:51:45	120544
./static/40x.html	2022-11-03 09:52:32	537
./static/yaml-schema/kubernetes-json-schema-v1.24.15.json	2023-07-05 13:54:28	996494
./static/yaml-schema/istio-json-schema-v1.18.0.json	2023-07-26 22:05:30	56561
./static/yaml-schema/istio-gateway-json-schema-v1.18.0.json	2023-07-26 22:05:30	9825
./static/yaml-schema/istio-virtualservice-json-schema-v1.18.0.json	2023-07-26 22:05:30	44646
./.prettierrc.js	2022-11-17 12:51:45	0
./default.conf	2023-07-05 13:46:22	1328
./.github/PULL_REQUEST_TEMPLATE.md	2022-01-13 17:40:59	127
./.github/ISSUE_TEMPLATE.md	2022-01-13 17:40:59	297
./Jenkinsfile	2021-03-15 03:09:05	3768
./.eslintrc.js	2023-05-18 09:44:01	414
./skaffold-release.yaml	2020-11-20 22:27:31	1832
./app.html	2023-05-18 09:44:01	172
./skaffold.yaml	2020-11-20 17:29:37	1577
./service/tools.js	2021-10-15 17:40:39	4157
./service/monitoring.js	2023-05-08 10:32:49	1986
./service/workloads.js	2024-02-18 23:54:26	14727
./service/apps.js	2024-02-18 23:54:26	9895
./service/groups.js	2022-01-13 15:03:46	5878
./service/_common.js	2021-01-28 10:31:40	3191
./service/clusters/azure.js	2021-07-20 16:41:31	9521
./service/clusters/aws.js	2022-11-17 12:51:45	15605
./service/clusters/_common.js	2022-12-09 15:06:36	2460
./service/clusters/addon.js	2022-08-01 08:38:29	6126
./service/clusters/index.js	2024-02-18 23:54:26	22913
./service/roles.js	2021-09-17 13:15:37	4797
./service/users.js	2024-02-18 23:54:26	11229
./service/deploy.js	2024-02-18 23:54:26	29674
./service/nodes.js	2020-10-26 18:06:39	2414
./service/projects.js	2024-02-18 23:54:26	5406
./service/_common2.js	2020-08-18 13:46:54	1492
./service/menus.js	2022-07-20 10:14:18	4828
./service/clusters_old.js	2021-01-28 10:31:40	12761
./service/realms.js	2021-08-02 11:17:56	6074
./service/storages.js	2024-02-18 23:54:26	7619
./service/secret.js	2023-09-05 09:49:41	1602
./service/networking.js	2024-02-18 23:54:26	6130
./service/dashboard.js	2024-02-02 10:27:31	2154
./service/auditlogs.js	2024-02-20 10:06:52	2766
./assets/images/icon_bg_cluster.png	2020-07-01 13:55:20	1592
./assets/images/icon_nav_m.svg	2020-07-01 13:55:20	624
./assets/images/icon_bg_namespaces.png	2020-07-01 13:55:20	1397
./assets/images/icon_bg_applications.png	2020-07-01 13:55:20	1508
./assets/images/icon_arr_cir.svg	2020-07-01 13:55:20	966
./assets/images/icon_bg_grid.png	2020-07-01 13:55:20	1233
./assets/images/icon_bg_list.png	2020-07-01 13:55:20	1242
./assets/images/icon_link.svg	2020-07-01 13:55:20	627
./assets/images/icon_bg_workloads.png	2020-07-01 13:55:20	1378
./assets/images/icon_bg_networking.png	2020-07-01 13:55:20	1529
./assets/images/icon_bg_storage.png	2020-07-01 13:55:20	1528
./assets/images/icon_nav_s.svg	2020-07-01 13:55:20	660
./assets/images/icon_nav_p.svg	2021-04-14 16:41:32	1871
./assets/images/icon_bg_help.svg	2020-07-01 13:55:20	1386
./assets/images/icon_bg_dashboard.png	2020-07-01 13:55:20	1481
./assets/images/icon_bg_monitoring.png	2020-07-01 13:55:20	1374
./assets/images/icon_bg_logging.png	2020-07-01 13:55:20	1428
./assets/scss/vendors/_variables.scss	2020-07-01 13:55:20	136
./assets/scss/vendors/chart.js/chart.scss	2020-07-01 13:55:20	928
./assets/scss/_variables.scss	2021-07-26 11:32:32	7817
./assets/scss/_custom.scss	2023-08-23 14:50:24	77391
./assets/scss/style.scss	2020-07-01 13:55:20	400
./assets/README.md	2020-07-01 13:06:28	296
./assets/icons/icons.js	2023-03-30 15:42:09	5838
./assets/icons/iconsFontAwesome.js	2022-07-26 09:16:15	719
./assets/icons/logo.js	2021-01-28 10:31:40	5688
./pages/index.vue	2021-07-29 10:19:41	2270
./pages/home/projects.vue	2022-08-11 16:55:30	9155
./pages/projects/_id/networking.vue	2023-08-17 10:45:56	4935
./pages/projects/_id/storages/index.vue	2023-09-04 13:39:41	5686
./pages/projects/_id/storages/detail/yaml.vue	2023-11-07 13:47:46	5620
./pages/projects/_id/storages/_name.vue	2021-05-18 15:17:07	2237
./pages/projects/_id/storages/new.vue	2021-03-08 17:21:46	639
./pages/projects/_id/dashboard.vue	2023-10-27 15:57:18	53603
./pages/projects/_id/deploy/index.vue	2023-08-01 16:07:22	5549
./pages/projects/_id/deploy/detail/applications_configuration_env.vue	2023-07-26 22:05:30	13760
./pages/projects/_id/deploy/detail/backing_service.vue	2021-01-28 10:31:40	14234
./pages/projects/_id/deploy/detail/applications_configuration_envRef.vue	2023-07-26 22:05:30	8132
./pages/projects/_id/deploy/detail/applications_configuration_affinity.vue	2023-07-26 22:05:30	33263
./pages/projects/_id/deploy/detail/applications_configuration.vue	2023-07-31 16:46:57	27494
./pages/projects/_id/deploy/detail/clusters_configuration_limitRange.vue	2021-06-16 10:57:38	11079
./pages/projects/_id/deploy/detail/applications_configuration_healthCheck.vue	2023-07-26 22:05:30	37282
./pages/projects/_id/deploy/detail/clusters_configuration_label.vue	2021-07-16 17:51:04	4957
./pages/projects/_id/deploy/detail/applications_configuration_spec.vue	2023-07-26 22:05:30	19077
./pages/projects/_id/deploy/detail/clusters_configuration_resourceQuota.vue	2021-06-16 10:57:38	13515
./pages/projects/_id/deploy/detail/resources_cm.vue	2022-04-20 09:36:23	14897
./pages/projects/_id/deploy/detail/overview.vue	2023-10-17 14:32:30	40139
./pages/projects/_id/deploy/detail/resources_pvc.vue	2023-03-08 09:17:21	12008
./pages/projects/_id/deploy/detail/applications_add.vue	2023-08-07 13:45:24	10861
./pages/projects/_id/deploy/detail/resources.vue	2023-07-06 13:33:01	5132
./pages/projects/_id/deploy/detail/clusters.vue	2023-04-06 10:30:57	13868
./pages/projects/_id/deploy/detail/resources_secret.vue	2022-04-20 09:36:23	23263
./pages/projects/_id/deploy/detail/resources_ingress.vue	2023-08-07 13:45:24	21176
./pages/projects/_id/deploy/detail/applications_configuration_volume.vue	2023-07-26 22:05:30	12764
./pages/projects/_id/deploy/detail/basic.vue	2023-09-05 09:49:41	18699
./pages/projects/_id/deploy/detail/applications_history.vue	2023-08-24 17:30:54	8708
./pages/projects/_id/deploy/detail/applications_configuration_toleration.vue	2023-07-26 22:05:30	7699
./pages/projects/_id/deploy/detail/applications_deploy.vue	2023-08-18 13:09:51	5659
./pages/projects/_id/deploy/detail/clusters_add.vue	2023-04-06 10:30:57	5059
./pages/projects/_id/deploy/detail/ingress.vue	2021-07-15 11:37:10	4009
./pages/projects/_id/deploy/detail/applications.vue	2023-08-18 13:09:51	10466
./pages/projects/_id/deploy/detail/applications_configuration_etc.vue	2023-07-26 22:05:30	7233
./pages/projects/_id/deploy/detail/clusters_configuration.vue	2021-07-16 14:51:47	2373
./pages/projects/_id/deploy/_name.vue	2023-08-07 13:45:24	2620
./pages/projects/_id/deploy/new.vue	2021-01-28 10:31:40	560
./pages/projects/_id/networking/index.vue	2023-09-04 13:39:41	5371
./pages/projects/_id/networking/detail/yaml.vue	2023-11-07 13:47:46	5560
./pages/projects/_id/networking/_name.vue	2021-05-18 15:17:07	2246
./pages/projects/_id/networking/new.vue	2021-03-05 10:11:07	648
./pages/projects/_id/clusters/index.vue	2023-07-06 11:26:35	10808
./pages/projects/_id/clusters/_name.vue	2023-11-23 14:46:29	14446
./pages/projects/_id/tools.vue	2021-01-28 10:31:40	143
./pages/projects/_id/admin/settings.vue	2021-07-29 17:22:22	6354
./pages/projects/_id/admin/roles/index.vue	2021-10-18 16:04:17	5083
./pages/projects/_id/admin/roles/_id.vue	2022-08-01 10:46:43	21276
./pages/projects/_id/admin/roles/new.vue	2021-07-29 17:22:22	5733
./pages/projects/_id/admin/groups/index.vue	2021-10-18 16:04:17	4779
./pages/projects/_id/admin/groups/_id.vue	2023-08-03 17:35:27	10556
./pages/projects/_id/admin/groups/new.vue	2021-07-29 17:22:22	6290
./pages/projects/_id/admin/members/index.vue	2022-12-02 15:20:39	12656
./pages/projects/_id/admin/members/_user.vue	2021-07-29 17:22:22	11538
./pages/projects/_id/workloads.vue	2023-08-17 10:45:56	4891
./pages/projects/_id/workloads/index.vue	2023-09-04 13:39:41	5381
./pages/projects/_id/workloads/detail/yaml.vue	2023-11-07 13:47:46	5531
./pages/projects/_id/workloads/_name.vue	2021-07-15 11:37:10	4280
./pages/projects/_id/workloads/new.vue	2021-02-01 13:34:24	643
./pages/projects/_id/logging.vue	2021-01-28 10:31:40	143
./pages/projects/_id/monitoring/index.vue	2023-07-11 10:12:00	16377
./pages/projects/_id/monitoring/rules.vue	2022-07-27 10:13:15	3593
./pages/projects/_id/monitoring/alertmanager.vue	2023-07-05 13:54:28	3110
./pages/projects/_id/storages.vue	2023-08-17 10:45:56	5278
./pages/projects/_id/apps/index.vue	2023-08-01 16:07:22	7078
./pages/projects/_id/apps/detail/build.vue	2023-07-07 17:48:24	9857
./pages/projects/_id/apps/detail/overview.vue	2023-08-18 13:09:51	7930
./pages/projects/_id/apps/detail/validatorCellEditor.vue	2021-06-11 17:54:07	2401
./pages/projects/_id/apps/detail/pipeline.vue	2023-08-07 13:28:48	24632
./pages/projects/_id/apps/detail/history.vue	2023-08-18 13:09:51	7246
./pages/projects/_id/apps/detail/actionCellRenderer.vue	2021-06-11 17:54:07	2489
./pages/projects/_id/apps/detail/basic.vue	2023-08-07 13:45:24	27564
./pages/projects/_id/apps/detail/secret.vue	2021-07-29 17:22:22	9682
./pages/projects/_id/apps/_name.vue	2023-07-24 13:50:34	1281
./pages/projects/_id/apps/new.vue	2021-07-22 15:42:45	563
./pages/projects/_id/apps/provisioning.vue	2023-11-23 14:37:33	2986
./pages/projects/_id/apps/copy.vue	2023-08-07 13:45:24	17251
./pages/README.md	2020-07-01 13:06:28	286
./pages/system/networking.vue	2021-04-14 16:41:32	4173
./pages/system/storages/index.vue	2023-09-04 13:39:41	5152
./pages/system/storages/detail/pv/overview.vue	2021-05-18 15:17:07	4470
./pages/system/storages/detail/sc/overview.vue	2021-05-18 15:17:07	3916
./pages/system/storages/detail/yaml.vue	2023-11-07 13:47:46	5464
./pages/system/storages/detail/pvc/overview.vue	2021-05-18 15:17:07	4400
./pages/system/storages/_name.vue	2021-07-15 11:37:10	2070
./pages/system/storages/new.vue	2021-04-07 09:16:36	613
./pages/system/tools/index.vue	2021-07-26 11:32:32	6410
./pages/system/tools/_id.vue	2021-09-17 13:15:37	10001
./pages/system/tools/new.vue	2021-08-17 12:03:41	8588
./pages/system/dashboard.vue	2024-02-02 10:27:31	71218
./pages/system/networking/index.vue	2023-09-04 13:39:41	4789
./pages/system/networking/detail/netpol/overview.vue	2021-05-18 15:17:07	3609
./pages/system/networking/detail/svc/overview.vue	2021-05-18 15:17:07	5093
./pages/system/networking/detail/ing/overview.vue	2021-05-18 15:17:07	4932
./pages/system/networking/detail/yaml.vue	2023-11-07 13:47:46	5412
./pages/system/networking/_name.vue	2021-05-18 15:17:07	2080
./pages/system/networking/new.vue	2021-04-07 09:16:36	622
./pages/system/projects/index.vue	2023-07-11 10:12:00	5523
./pages/system/projects/new.vue	2021-10-15 17:40:39	6865
./pages/system/projects/setup_email.vue	2022-06-08 11:22:58	5802
./pages/system/projects/_key.vue	2022-07-27 10:12:53	28509
./pages/system/clusters/index.vue	2023-07-11 10:12:00	9962
./pages/system/clusters/nodeDetail.vue	2023-07-07 17:48:24	2544
./pages/system/clusters/nodeTaint.vue	2023-04-06 10:25:38	7410
./pages/system/clusters/attach.vue	2023-07-07 17:48:24	15883
./pages/system/clusters/view.vue	2021-08-17 13:41:15	7916
./pages/system/clusters/_name.vue	2023-11-23 14:46:29	36138
./pages/system/clusters/steps/stepFourPaas.vue	2022-11-17 12:51:45	15241
./pages/system/clusters/steps/stepThree.vue	2022-11-17 12:51:45	6069
./pages/system/clusters/steps/stepTwo.vue	2022-11-17 12:51:45	10909
./pages/system/clusters/steps/stepSix.vue	2022-11-17 12:51:45	34969
./pages/system/clusters/steps/stepOne.vue	2022-11-17 12:51:45	4424
./pages/system/clusters/steps/stepFourIaas.vue	2022-11-17 12:51:45	22145
./pages/system/clusters/steps/stepSeven.vue	2022-11-17 12:51:45	11600
./pages/system/clusters/steps/stepFive.vue	2022-11-17 12:51:45	10273
./pages/system/clusters/steps/stepEight.vue	2022-11-17 12:51:45	21526
./pages/system/clusters/steps/log.vue	2023-01-03 16:30:26	7377
./pages/system/clusters/new.vue	2021-08-17 12:03:41	7910
./pages/system/clusters/nodeLabel.vue	2023-04-07 17:09:02	7655
./pages/system/clusters/provisioning.vue	2023-03-30 15:42:09	7943
./pages/system/workloads.vue	2021-04-14 16:41:32	4098
./pages/system/roles/index.vue	2021-10-18 16:04:17	4703
./pages/system/roles/_id.vue	2022-08-09 18:49:02	22911
./pages/system/roles/new.vue	2021-07-29 17:22:22	5665
./pages/system/groups/index.vue	2021-10-18 16:04:17	4341
./pages/system/groups/_id.vue	2021-07-22 15:42:45	9417
./pages/system/groups/new.vue	2021-08-17 12:03:41	6189
./pages/system/realms/index.vue	2021-07-29 17:22:22	4228
./pages/system/realms/new.vue	2021-08-17 12:03:41	8416
./pages/system/realms/_key.vue	2021-08-02 11:17:56	9558
./pages/system/workloads/index.vue	2023-09-04 13:39:41	4928
./pages/system/workloads/detail/ds/overview.vue	2021-05-18 15:17:07	7951
./pages/system/workloads/detail/deploy/overview.vue	2021-05-18 15:17:07	10065
./pages/system/workloads/detail/secrets/overview.vue	2021-05-18 15:17:07	3792
./pages/system/workloads/detail/rs/overview.vue	2021-05-18 15:17:07	7594
./pages/system/workloads/detail/yaml.vue	2023-11-07 13:47:46	5389
./pages/system/workloads/detail/pods/logs.vue	2023-11-23 14:37:33	8343
./pages/system/workloads/detail/pods/terminal.vue	2023-08-23 14:50:24	6965
./pages/system/workloads/detail/pods/overview.vue	2021-05-18 15:17:07	10630
./pages/system/workloads/detail/cj/overview.vue	2021-05-18 15:17:07	4730
./pages/system/workloads/detail/cm/overview.vue	2021-05-18 15:17:07	3524
./pages/system/workloads/detail/jobs/overview.vue	2021-05-18 15:17:07	7173
./pages/system/workloads/detail/hpa/overview.vue	2021-05-18 15:17:07	4387
./pages/system/workloads/detail/sts/overview.vue	2021-05-18 15:17:07	9182
./pages/system/workloads/_name.vue	2021-07-15 11:37:10	3887
./pages/system/workloads/new.vue	2021-04-07 09:16:36	617
./pages/system/users/index.vue	2022-12-02 15:20:39	8328
./pages/system/users/_user.vue	2021-07-29 17:22:22	20355
./pages/system/users/new.vue	2022-02-08 17:44:18	17339
./pages/system/menus/index.vue	2022-07-29 18:51:18	5221
./pages/system/menus/orderCellRenderer.vue	2022-07-20 10:14:18	2372
./pages/system/menus/_id.vue	2022-08-09 14:03:37	12849
./pages/system/menus/activeCellRenderer.vue	2022-07-20 10:14:18	962
./pages/system/menus/new.vue	2022-08-09 14:03:37	10427
./pages/system/menus/actionCellRenderer.vue	2022-07-20 10:14:18	1375
./pages/system/monitoring/rules.vue	2022-07-27 10:13:15	3547
./pages/system/monitoring/alertmanager.vue	2023-07-05 13:54:28	3019
./pages/system/storages.vue	2021-04-14 16:41:32	4454
./pages/system/auditlog.vue	2024-02-20 10:06:52	12559
./pages/ssh/webssh.vue	2023-08-23 14:50:24	5258
./pages/profiles/index.vue	2021-07-29 10:19:41	8490
./pages/profiles/settings.vue	2021-07-29 10:19:41	7525
./pages/profiles/kubeconfig.vue	2023-07-05 13:54:28	10738
./pages/profiles/_examples.js	2020-10-19 10:24:39	2495
./PORT_FORWARD.md	2020-09-15 15:10:35	2190
./store/profile.js	2021-07-07 15:44:20	798
./store/dialog.js	2022-08-08 20:18:37	4725
./store/index.js	2021-08-17 12:03:41	1561
./store/README.md	2020-07-01 13:06:28	400
